               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.038597,            0.044372,            0.011354,             0.76346,             0.60449,             0.63537,             0.37931,            0.033099,            0.035444,              0.0106,           0.0066835,           0.0066835,           0.0066835
                  69,             0.03843,            0.043969,            0.011168,             0.76287,             0.60596,             0.63595,             0.38003,             0.03306,            0.035413,            0.010586,            0.006634,            0.006634,            0.006634
                  70,            0.038346,            0.043285,            0.011107,             0.75992,             0.60672,             0.63624,             0.38123,            0.033031,            0.035396,            0.010569,           0.0065845,           0.0065845,           0.0065845
                  71,            0.038368,            0.043698,            0.011146,             0.75693,             0.61156,              0.6362,             0.38146,            0.033003,            0.035383,            0.010538,            0.006535,            0.006535,            0.006535
                  72,            0.038267,            0.044119,            0.011044,             0.75792,             0.61137,             0.63664,             0.38218,            0.032983,            0.035371,            0.010507,           0.0064855,           0.0064855,           0.0064855
                  73,            0.038265,            0.044246,            0.010791,             0.75346,             0.61246,             0.63652,             0.38184,            0.032966,            0.035361,            0.010493,            0.006436,            0.006436,            0.006436
                  74,            0.038294,            0.044555,            0.010761,             0.75354,             0.61383,             0.63789,              0.3825,            0.032945,            0.035351,            0.010476,           0.0063865,           0.0063865,           0.0063865
                  75,            0.038441,             0.04457,            0.010914,             0.75597,             0.61343,              0.6386,             0.38305,            0.032925,             0.03534,            0.010456,            0.006337,            0.006337,            0.006337
                  76,            0.038078,            0.043829,            0.010807,             0.76438,             0.60827,             0.63895,             0.38393,            0.032903,            0.035332,            0.010437,           0.0062875,           0.0062875,           0.0062875
                  77,             0.03821,            0.043428,            0.010956,              0.7667,             0.60746,             0.63934,             0.38425,            0.032882,            0.035322,             0.01042,            0.006238,            0.006238,            0.006238
                  78,            0.038273,            0.044232,            0.010466,             0.76555,             0.60875,             0.63884,             0.38445,            0.032859,            0.035314,            0.010399,           0.0061885,           0.0061885,           0.0061885
